flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
1.0,2.0,2.0,1.0,1889.0,252.06,-64.44,76.5,0.004,Hẹn Hò
0.0,1.0,1.0,1.0,1889.0,254.31,-64.0,72.0,0.002,Hẹn Hò
1.0,1.0,0.0,1.0,1889.0,254.44,-63.19,65.19,0.003,Hẹn Hò
1.0,2.0,1.0,0.0,1888.0,252.81,-65.56,60.5,0.002,Hẹn Hò
2.0,2.0,0.0,1.0,1889.0,253.19,-67.56,60.69,0.002,Hẹn Hò
0.0,1.0,1.0,2.0,1888.0,253.0,-69.75,64.0,0.004,Hẹn Hò
0.0,1.0,1.0,1.0,1889.0,241.12,-68.06,57.69,0.004,Hẹn Hò
1.0,2.0,2.0,1.0,1889.0,234.06,-64.12,59.69,0.001,Hẹn Hò
0.0,1.0,2.0,0.0,1889.0,229.87,-61.81,66.25,0.003,Hẹn Hò
1.0,1.0,2.0,1.0,1888.0,232.5,-62.94,68.19,0.006,Hẹn Hò
1.0,1.0,2.0,1.0,1888.0,236.75,-63.5,73.12,0.005,Hẹn Hò
2.0,1.0,0.0,0.0,1889.0,238.37,-64.81,84.37,0.004,Hẹn Hò
2.0,2.0,2.0,0.0,1889.0,242.12,-66.56,88.31,0.006,Hẹn Hò
2.0,1.0,0.0,-1.0,1889.0,247.69,-66.06,85.5,0.007,Hẹn Hò
1.0,0.0,0.0,1.0,1889.0,252.06,-64.06,86.12,0.005,Hẹn Hò
0.0,2.0,1.0,1.0,1889.0,257.19,-62.13,87.12,0.004,Hẹn Hò
2.0,2.0,1.0,1.0,1889.0,259.62,-61.44,86.62,0.005,Hẹn Hò
1.0,1.0,2.0,0.0,1888.0,258.56,-61.19,86.56,0.006,Hẹn Hò
0.0,1.0,1.0,1.0,1888.0,255.81,-60.88,83.5,0.005,Hẹn Hò
1.0,2.0,2.0,1.0,1889.0,253.62,-60.31,83.87,0.003,Hẹn Hò
1.0,2.0,1.0,1.0,1889.0,248.37,-59.56,87.0,0.003,Hẹn Hò
1.0,1.0,2.0,0.0,1888.0,243.56,-59.75,90.37,0.003,Hẹn Hò
0.0,1.0,2.0,3.0,1889.0,246.19,-59.0,87.69,0.005,Hẹn Hò
1.0,1.0,2.0,0.0,1889.0,250.44,-57.25,83.0,0.003,Hẹn Hò
3.0,1.0,1.0,1.0,1889.0,251.81,-58.38,80.62,0.002,Hẹn Hò
1.0297948604588332,1.9849932503047143,2.003343448864117,0.99248426910309,1888.999269245364,252.0505776819486,-64.41965621845324,76.49747169959942,0.0074022402406794,Hẹn Hò
0.0395394025217261,1.0123868737857746,1.0021958584970592,1.0417691334615071,1888.9737317967968,254.34047132127128,-63.99917548716514,71.99745175651611,-0.0045064383280179,Hẹn Hò
0.9951875908258284,0.9877502812329358,0.0018994226721525,0.9977554275521398,1888.9850078665247,254.46470867897784,-63.20709808735326,65.18358647981563,-0.0125746634373909,Hẹn Hò
0.9879190362849656,1.9873007492508352,1.0085631977166911,0.0133706548026585,1888.01703771568,252.80123952295216,-65.52930070461204,60.51816537907342,-0.0042294453298548,Hẹn Hò
1.9864261333861728,2.0308074946345047,-0.0062444439690371,0.9560103853851356,1888.957289075899,253.205838732124,-67.5509395269071,60.68495203835074,0.0495348060735828,Hẹn Hò
0.0160725202276799,0.9951613388290776,0.9898857194264308,2.01827735152231,1887.997405113528,252.96678540285427,-69.77240925221346,63.97220491064477,-0.0082312110559553,Hẹn Hò
-0.0138223884006647,0.9811544083319138,1.0059626746457258,1.023512460005565,1888.9602196280405,241.12840321894268,-68.07513370000221,57.69235124969542,-0.0118491905991009,Hẹn Hò
1.015287133064157,1.9718957145814324,2.036468592816988,0.997194569711362,1888.9965744859803,234.0638927431136,-64.13153649835277,59.689743256407695,-0.0089637334908656,Hẹn Hò
0.0086406387618729,0.9456341771192204,2.0049306504148454,0.023473133428189,1888.9853993469792,229.88613362955692,-61.81682182492307,66.25075713477938,-0.0075448146521837,Hẹn Hò
0.9879141631437034,1.0215721030779672,2.012954501253457,1.0220006758534972,1888.010004334827,232.49525962193857,-62.94252200196462,68.19738836806224,0.0436029912599863,Hẹn Hò
1.0222787442207335,1.0202168882069398,1.9854522773568244,0.9959071106409244,1888.0036290131848,236.77342784410345,-63.52120068823991,73.10776753495341,0.0136731610993602,Hẹn Hò
2.009079621826662,1.042567557313391,-0.0109017105446842,0.0035266334152037,1889.0086274294624,238.3588158850396,-64.82257093937659,84.3856948582358,0.0187722394211182,Hẹn Hò
1.9838560169630788,1.9659952150199835,2.0010777381298213,0.017570222083582,1889.0046855403216,242.1179591845103,-66.56515903706206,88.29991024561544,0.0469536959352397,Hẹn Hò
1.984288258661148,1.0232080773338494,0.0039836462985506,-0.984952380307698,1889.0180190034807,247.7002794694996,-66.06763556839347,85.51202739727579,-0.009111195797889,Hẹn Hò
1.0108620821158922,-0.0068876519653017,-0.0185556707338962,0.9630504964733776,1888.9710081654373,252.05144072853923,-64.04721042487262,86.09405890605991,0.0425025445957598,Hẹn Hò
-0.0149059888317281,2.0445116009265663,0.9741690223436124,0.9779883660453051,1889.014496803753,257.1986845265877,-62.13352945124162,87.15385880192015,-0.0241383944037266,Hẹn Hò
1.9767294778278528,1.9805096995764189,1.031944114966027,1.0045834386129866,1889.036634239436,259.6139922072611,-61.45139366536064,86.61924151266048,0.030910746112772,Hẹn Hò
1.004077141438107,1.003073618116787,1.9973694349197315,-0.0190903685793898,1887.995011628852,258.5311124193008,-61.18048344201593,86.58824586810674,-0.0069021703913488,Hẹn Hò
-0.0006937473452352,0.9827794594247332,0.998002657179998,0.9616283191092602,1888.052313342522,255.83620245786057,-60.87472729421717,83.49106759018169,0.027103690867512,Hẹn Hò
0.9774257865269964,1.9943106571370484,1.9975887656892493,0.9744344474359484,1889.0080125661125,253.62526439603045,-60.29643182485604,83.8559218858459,0.0084428990224257,Hẹn Hò
1.0027980055800805,2.0190361473661302,1.0210956557513449,0.9958598991306178,1889.0067445801112,248.3589963935629,-59.56052723158293,87.02790000813717,-0.0054718082169529,Hẹn Hò
0.9863020799316836,1.0213729359160058,2.0157458801596704,-0.0034062931053945,1887.976078764556,243.5469093514019,-59.73936188247151,90.39753599009958,0.0036661757080257,Hẹn Hò
0.0054766721624267,1.0178913465585917,2.0288959265300264,3.010671749991016,1889.0367114330288,246.20892232679464,-59.01317423891759,87.68511626580994,-0.0037877467594812,Hẹn Hò
1.0131011214033454,0.9733457050065542,2.014510229960396,-0.0517466916715742,1889.044850051884,250.4531644369577,-57.2061362170349,83.00649200324943,-0.0198306873334779,Hẹn Hò
3.032215117182537,1.0024243995092683,1.030276891428355,1.010359350264032,1889.0228475997824,251.81407169201444,-58.38952401200182,80.58505451197045,0.0096377484698049,Hẹn Hò
1.0140428988017294,2.078607129498008,2.0797000408239343,1.0290173267522094,1935.16415359428,258.201899950092,-66.01924492912804,78.36218230906476,-0.0129459844450439,Hẹn Hò
-0.0288875275080895,1.0061068260378645,1.0475373428410752,1.044253861376906,1935.148714813871,260.5428415279042,-65.56516387880995,73.76387114482297,0.0053896976349141,Hẹn Hò
0.9874091047885714,1.0041918481681331,-0.0116346165321838,1.0453287411829095,1935.1702926805224,260.6663589242225,-64.70326472448946,66.77276358329911,-0.0028446496895704,Hẹn Hò
1.0190112183732405,2.0551414658820835,1.0231061778533208,0.0066307061619036,1934.1399327566824,258.9920311474934,-67.15327097394896,61.99161593239456,0.0052633805547288,Hẹn Hò
2.059395085131821,2.069506889074852,-0.0365001160998216,1.041656793449811,1935.171366595908,259.3858788107157,-69.20594266643944,62.17242741780655,0.0027832634893092,Hẹn Hò
0.0031032186218249,1.0325861698321344,1.05479925087416,2.070868706099159,1934.1508705542744,259.18446210517646,-71.45662565159284,65.55561675457128,-0.0041003433584019,Hẹn Hò
0.0476067643873129,1.0426176563504022,1.0059305811696064,1.0403538152703606,1935.1771252781568,247.01891622770907,-69.72788757160076,59.134907120406695,0.0013076418794228,Hẹn Hò
1.0181116802354917,2.025397078502417,2.1301982604933234,1.037695642504102,1935.177015383796,239.824680839188,-65.69969079968756,61.166315339987136,0.0202361017680979,Hẹn Hò
0.0146250594366811,1.0232828866725276,1.998244333912749,-0.0038189689877152,1935.1651723200573,235.49623451410503,-63.31992840369357,67.85793289918627,-0.013065338337117,Hẹn Hò
0.9890417577070147,1.0100878856964055,2.084485245700783,1.0323127053124703,1934.161509730068,238.1585546328374,-64.45390544224179,69.8228269817687,-0.0051206461069267,Hẹn Hò
1.028965204812586,1.0362018535562074,2.051129894815719,1.0163698583462786,1934.1890756667465,242.5429117172025,-65.03817181937899,74.90641356828675,0.0320403440105738,Hẹn Hò
2.056774794563628,1.003490173561414,-0.0091825620240853,-0.0232522307759506,1935.186826820164,244.20061806455524,-66.35778070040385,86.43756377675007,-0.004530287073686,Hẹn Hò
2.0677230223097114,2.0578376398138194,2.059475348057942,0.0112132424246653,1935.197517339849,248.06632759713293,-68.18649212126489,90.48358043059665,0.00212801019662,Hẹn Hò
2.048136845432997,1.0243501751532813,0.0422991546035911,-0.9728095379705776,1935.19844298386,253.73120660111329,-67.66171438099418,87.59326300977796,0.0306707574953024,Hẹn Hò
1.0573044000720468,-0.0120326859892001,-0.0382091535074602,1.0287054441316912,1935.1469863993063,258.28487150174146,-65.6440851155696,88.21919612869236,0.0183205553918091,Hẹn Hò
0.0047986885802673,2.040077814687981,1.0327168085029348,1.007043924960529,1935.1609910783047,263.44862507036106,-63.64494167394182,89.24400108252935,0.0137969987984825,Hẹn Hò
2.010214211960049,2.0723709612794674,1.065667346536774,1.033253621676508,1935.1831965657725,265.98397906992204,-62.91549159601934,88.77736081416408,-0.0280870413984462,Hẹn Hò
1.067367706840563,1.0783665261238369,2.063655770923302,0.0269170041925431,1934.1234591612647,264.8809099930217,-62.66168764930664,88.68584822825808,0.0560402048397196,Hẹn Hò
-0.0530741063995227,1.0568945624249266,1.0417803218572967,1.0305872030316652,1934.1755564694745,262.0859809283224,-62.3707502330134,85.55086951935448,0.0120723309970766,Hẹn Hò
0.9961681410737088,2.074732452030204,2.076130602892238,1.0155983776913369,1935.19827931354,259.7991280948372,-61.76674301422492,85.91080890253569,0.0014638648998809,Hẹn Hò
